批次序号,原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
50,YDH-0218S,40,20045,1887.0,0.0,505.0,551.0
50,YDH-0218S,40,19150,0.0,551.0,2296.0,547.0
50,YDH-0218S,40,18834,0.0,1102.0,2353.0,38.0
50,YDH-0218S,40,21113,0.0,1140.0,2308.0,38.0
50,YDH-0218S,40,20503,0.0,1178.0,2218.0,38.0
50,YDH-0218S,41,21457,0.0,0.0,1382.0,547.0
50,YDH-0218S,41,19432,1382.0,0.0,384.0,548.0
50,YDH-0218S,41,18848,1766.0,0.0,365.0,548.0
50,YDH-0218S,41,20218,0.0,551.0,365.0,548.0
50,YDH-0218S,41,21356,365.0,551.0,364.0,550.0
50,YDH-0218S,41,22647,729.0,551.0,364.0,550.0
50,YDH-0218S,41,23314,1093.0,551.0,364.0,550.0
50,YDH-0218S,41,23170,1457.0,551.0,451.0,538.0
50,YDH-0218S,41,22386,0.0,1102.0,2218.0,38.0
50,YDH-0218S,41,22580,0.0,1140.0,2218.0,38.0
50,YDH-0218S,41,23200,0.0,1178.0,2218.0,38.0
50,YDH-0218S,42,22642,0.0,0.0,2263.0,530.0
50,YDH-0218S,42,19807,0.0,530.0,447.0,528.0
50,YDH-0218S,42,21259,447.0,530.0,447.0,528.0
50,YDH-0218S,42,22439,894.0,530.0,1460.0,446.0
50,YDH-0218S,42,23156,0.0,1060.0,1689.0,138.0
50,YDH-0218S,43,21545,0.0,0.0,1738.0,510.0
50,YDH-0218S,43,21762,1738.0,0.0,380.0,510.0
50,YDH-0218S,43,19808,2118.0,0.0,58.0,510.0
50,YDH-0218S,43,20907,2176.0,0.0,58.0,510.0
50,YDH-0218S,43,22238,0.0,510.0,2080.0,487.5
50,YDH-0218S,43,21877,2080.0,510.0,360.0,441.0
50,YDH-0218S,43,22386,0.0,997.5,2218.0,38.0
50,YDH-0218S,43,22580,0.0,1035.5,2218.0,38.0
50,YDH-0218S,43,23200,0.0,1073.5,2218.0,38.0
50,YDH-0218S,44,18822,0.0,0.0,379.0,442.0
50,YDH-0218S,44,19986,379.0,0.0,379.0,442.0
50,YDH-0218S,44,21518,758.0,0.0,379.0,442.0
50,YDH-0218S,44,21733,1137.0,0.0,379.0,442.0
50,YDH-0218S,44,22628,1516.0,0.0,379.0,442.0
50,YDH-0218S,44,21501,1895.0,0.0,360.0,441.0
50,YDH-0218S,44,21844,2255.0,0.0,58.0,442.0
50,YDH-0218S,44,22792,2313.0,0.0,58.0,442.0
50,YDH-0218S,44,20573,0.0,442.0,1821.0,427.0
50,YDH-0218S,44,21782,1821.0,442.0,428.0,430.0
50,YDH-0218S,44,19476,0.0,874.0,2120.5,327.0
50,YDH-0218S,44,19763,2120.5,874.0,308.0,330.0
50,YDH-0218S,45,21837,0.0,0.0,428.0,430.0
50,YDH-0218S,45,19068,428.0,0.0,427.0,429.0
50,YDH-0218S,45,19290,855.0,0.0,427.0,429.0
50,YDH-0218S,45,19450,1282.0,0.0,427.0,429.0
50,YDH-0218S,45,19485,1709.0,0.0,427.0,429.0
50,YDH-0218S,45,19526,0.0,432.0,427.0,429.0
50,YDH-0218S,45,19792,427.0,432.0,427.0,429.0
50,YDH-0218S,45,19914,854.0,432.0,427.0,429.0
50,YDH-0218S,45,20428,1281.0,432.0,427.0,429.0
50,YDH-0218S,45,20687,1708.0,432.0,427.0,429.0
50,YDH-0218S,45,21513,0.0,864.0,327.5,354.0
50,YDH-0218S,46,21867,0.0,0.0,1762.0,405.0
50,YDH-0218S,46,22994,1762.0,0.0,351.5,408.0
50,YDH-0218S,46,22759,2113.5,0.0,314.0,407.0
50,YDH-0218S,46,22981,0.0,408.0,1762.0,405.0
50,YDH-0218S,46,23368,1762.0,408.0,351.5,408.0
50,YDH-0218S,46,22134,2113.5,408.0,108.0,407.0
50,YDH-0218S,46,20620,2221.5,408.0,38.0,403.0
50,YDH-0218S,46,22708,0.0,816.0,2178.0,398.0
50,YDH-0218S,47,23326,0.0,0.0,2178.0,398.0
50,YDH-0218S,47,20281,0.0,398.0,1283.0,393.0
50,YDH-0218S,47,23010,1283.0,398.0,242.0,395.0
50,YDH-0218S,47,20979,1525.0,398.0,223.0,394.0
50,YDH-0218S,47,22635,1748.0,398.0,223.0,394.0
50,YDH-0218S,47,21562,1971.0,398.0,58.0,395.0
50,YDH-0218S,47,22576,2029.0,398.0,58.0,395.0
50,YDH-0218S,47,20790,2087.0,398.0,108.0,388.0
50,YDH-0218S,47,22008,0.0,793.0,1283.0,393.0
50,YDH-0218S,47,22061,1283.0,793.0,207.5,379.0
50,YDH-0218S,47,22963,1490.5,793.0,207.5,379.0
50,YDH-0218S,47,21966,1698.0,793.0,142.0,380.0
50,YDH-0218S,47,22232,1840.0,793.0,142.0,380.0
50,YDH-0218S,47,21783,1982.0,793.0,58.0,382.0
50,YDH-0218S,48,19024,0.0,0.0,210.0,372.0
50,YDH-0218S,48,22415,210.0,0.0,210.0,372.0
50,YDH-0218S,48,19295,420.0,0.0,210.0,373.0
50,YDH-0218S,48,20158,630.0,0.0,210.0,373.0
50,YDH-0218S,48,21715,840.0,0.0,210.0,373.0
50,YDH-0218S,48,23106,1050.0,0.0,210.0,373.0
50,YDH-0218S,48,19371,0.0,373.0,308.0,370.0
50,YDH-0218S,48,19467,308.0,373.0,308.0,370.0
50,YDH-0218S,48,19814,616.0,373.0,308.0,370.0
50,YDH-0218S,48,20238,924.0,373.0,308.0,370.0
50,YDH-0218S,48,20261,1232.0,373.0,308.0,370.0
50,YDH-0218S,48,22262,1540.0,373.0,308.0,370.0
50,YDH-0218S,48,19920,1848.0,373.0,240.0,365.0
50,YDH-0218S,48,20729,0.0,743.0,2308.0,328.0
50,YDH-0218S,48,21523,0.0,1073.5,83.0,142.0
50,YDH-0218S,48,22795,83.0,1073.5,83.0,142.0
50,YDH-0218S,48,23067,166.0,1073.5,1523.0,138.0
50,YDH-0215S,0,22021,0.0,0.0,2296.0,915.0
50,YDH-0215S,0,20772,0.0,915.0,556.5,289.0
50,YDH-0215S,0,22228,556.5,915.0,556.5,289.0
50,YDH-0215S,0,22503,1113.0,915.0,556.5,289.0
50,YDH-0215S,0,23015,1669.5,915.0,556.5,289.0
50,YDH-0215S,1,23331,0.0,0.0,2291.0,862.0
50,YDH-0215S,1,22164,0.0,862.0,724.0,351.5
50,YDH-0215S,1,19458,724.0,862.0,715.0,351.5
50,YDH-0215S,1,20796,1439.0,862.0,610.0,351.5
50,YDH-0215S,1,22463,2049.0,862.0,351.5,342.0
50,YDH-0215S,2,20117,0.0,0.0,2296.0,836.0
50,YDH-0215S,2,22723,0.0,836.0,1247.0,382.0
50,YDH-0215S,2,21453,1247.0,836.0,1144.0,382.0
50,YDH-0215S,3,21412,0.0,0.0,2296.0,836.0
50,YDH-0215S,3,19276,0.0,836.0,1930.0,365.0
50,YDH-0215S,3,21957,1930.0,836.0,447.5,365.0
50,YDH-0215S,4,21682,0.0,0.0,1930.5,982.0
50,YDH-0215S,4,19161,0.0,982.0,388.0,238.0
50,YDH-0215S,4,19437,388.0,982.0,388.0,238.0
50,YDH-0215S,4,19499,776.0,982.0,388.0,238.0
50,YDH-0215S,4,20283,1164.0,982.0,388.0,238.0
50,YDH-0215S,4,20407,1552.0,982.0,388.0,238.0
50,YDH-0215S,4,20524,1940.0,982.0,388.0,238.0
50,YDH-0215S,5,19788,0.0,0.0,1843.0,953.0
50,YDH-0215S,5,20116,0.0,953.0,488.0,198.0
50,YDH-0215S,5,20386,488.0,953.0,488.0,198.0
50,YDH-0215S,5,21068,976.0,953.0,488.0,198.0
50,YDH-0215S,5,21167,1464.0,953.0,488.0,198.0
50,YDH-0215S,5,22229,1952.0,953.0,488.0,198.0
50,YDH-0215S,5,22500,0.0,1151.0,490.5,52.5
50,YDH-0215S,6,21165,0.0,0.0,1843.0,953.0
50,YDH-0215S,6,20931,0.0,953.0,910.0,198.0
50,YDH-0215S,6,23119,910.0,953.0,755.0,198.0
50,YDH-0215S,6,19489,1665.0,953.0,488.0,198.0
50,YDH-0215S,6,22331,0.0,1151.0,471.0,52.5
50,YDH-0215S,7,22143,0.0,0.0,1293.0,762.0
50,YDH-0215S,7,19541,1293.0,0.0,998.0,762.0
50,YDH-0215S,7,19356,0.0,762.0,1277.0,442.0
50,YDH-0215S,7,19434,1277.0,762.0,616.0,442.0
50,YDH-0215S,7,19177,1893.0,762.0,539.5,442.0
50,YDH-0215S,8,21663,0.0,0.0,2166.0,782.0
50,YDH-0215S,8,19470,0.0,782.0,603.0,427.0
50,YDH-0215S,8,20424,603.0,782.0,603.0,427.0
50,YDH-0215S,8,21387,1206.0,782.0,603.0,427.0
50,YDH-0215S,8,22364,1809.0,782.0,603.0,427.0
50,YDH-0215S,9,21421,0.0,0.0,1901.0,882.0
50,YDH-0215S,9,21749,0.0,882.0,2120.5,331.0
50,YDH-0215S,10,19811,0.0,0.0,1983.0,834.0
50,YDH-0215S,10,20270,0.0,836.0,687.0,366.0
50,YDH-0215S,10,21543,687.0,836.0,389.0,363.5
50,YDH-0215S,10,21834,1076.0,836.0,389.0,363.5
50,YDH-0215S,11,20363,0.0,0.0,1983.0,834.0
50,YDH-0215S,11,22973,0.0,836.0,962.0,158.0
50,YDH-0215S,11,18885,962.0,836.0,288.0,158.0
50,YDH-0215S,11,19512,1250.0,836.0,288.0,158.0
50,YDH-0215S,11,20617,1538.0,836.0,288.0,158.0
50,YDH-0215S,11,21510,1826.0,836.0,288.0,158.0
50,YDH-0215S,11,21898,2114.0,836.0,288.0,158.0
50,YDH-0215S,11,20640,0.0,994.0,1042.0,148.0
50,YDH-0215S,11,20074,1042.0,994.0,910.0,148.0
50,YDH-0215S,11,19555,1952.0,994.0,442.0,148.0
50,YDH-0215S,11,19940,0.0,1142.0,338.0,78.0
50,YDH-0215S,11,20058,338.0,1142.0,338.0,78.0
50,YDH-0215S,11,20819,676.0,1142.0,338.0,78.0
50,YDH-0215S,11,20962,1014.0,1142.0,338.0,78.0
50,YDH-0215S,11,21869,1352.0,1142.0,338.0,78.0
50,YDH-0215S,11,22523,1690.0,1142.0,338.0,78.0
50,YDH-0215S,11,22904,2028.0,1142.0,338.0,78.0
50,YDH-0215S,12,21405,0.0,0.0,1653.5,912.0
50,YDH-0215S,12,19313,1653.5,0.0,782.0,732.0
50,YDH-0215S,12,18923,0.0,915.0,489.0,282.0
50,YDH-0215S,12,19096,489.0,915.0,489.0,282.0
50,YDH-0215S,12,19647,978.0,915.0,489.0,282.0
50,YDH-0215S,12,20448,1467.0,915.0,801.0,276.5
50,YDH-0215S,13,18751,0.0,0.0,1990.5,751.0
50,YDH-0215S,13,20575,0.0,752.0,834.0,461.0
50,YDH-0215S,13,22702,834.0,752.0,834.0,461.0
50,YDH-0215S,13,21255,1668.0,752.0,755.0,462.0
50,YDH-0215S,14,19104,0.0,0.0,1708.0,876.0
50,YDH-0215S,14,22204,0.0,876.0,854.0,339.0
50,YDH-0215S,14,23032,854.0,876.0,707.0,338.0
50,YDH-0215S,14,21376,1561.0,876.0,491.5,339.0
50,YDH-0215S,14,21754,2052.5,876.0,386.0,339.0
50,YDH-0215S,15,20071,0.0,0.0,1708.0,876.0
50,YDH-0215S,15,18958,0.0,876.0,472.0,339.0
50,YDH-0215S,15,19857,472.0,876.0,384.5,339.0
50,YDH-0215S,15,22027,856.5,876.0,384.5,339.0
50,YDH-0215S,15,21928,1241.0,876.0,444.5,298.0
50,YDH-0215S,15,21743,1685.5,876.0,498.0,258.0
50,YDH-0215S,16,19928,0.0,0.0,1930.0,752.0
50,YDH-0215S,16,21347,0.0,752.0,2296.0,447.0
50,YDH-0215S,17,20676,0.0,0.0,876.0,808.0
50,YDH-0215S,17,21549,876.0,0.0,876.0,808.0
50,YDH-0215S,17,23303,0.0,808.0,910.0,398.0
50,YDH-0215S,17,21865,910.0,808.0,682.5,398.0
50,YDH-0215S,17,20656,1592.5,808.0,389.0,373.5
50,YDH-0215S,17,20786,1981.5,808.0,389.0,373.5
50,YDH-0215S,18,19715,0.0,0.0,1092.0,734.0
50,YDH-0215S,18,21445,1092.0,0.0,827.0,734.0
50,YDH-0215S,18,19394,0.0,734.0,1558.0,450.0
50,YDH-0215S,18,20542,1558.0,734.0,882.0,409.5
50,YDH-0215S,19,21396,0.0,0.0,1095.5,605.0
50,YDH-0215S,19,21174,1095.5,0.0,901.0,605.0
50,YDH-0215S,19,20401,0.0,605.0,1607.5,512.0
50,YDH-0215S,19,20728,1607.5,605.0,752.0,447.5
50,YDH-0215S,19,20723,0.0,1117.0,2395.0,80.0
50,YDH-0215S,20,19225,0.0,0.0,1672.5,691.0
50,YDH-0215S,20,19615,1672.5,0.0,665.0,571.0
50,YDH-0215S,20,21954,0.0,691.0,953.0,498.0
50,YDH-0215S,20,23267,953.0,691.0,953.0,498.0
50,YDH-0215S,21,21245,0.0,0.0,1534.5,751.0
50,YDH-0215S,21,22281,1534.5,0.0,869.0,665.0
50,YDH-0215S,21,19179,0.0,752.0,448.0,427.0
50,YDH-0215S,21,19253,448.0,752.0,448.0,427.0
50,YDH-0215S,21,19619,896.0,752.0,448.0,427.0
50,YDH-0215S,21,20271,1344.0,752.0,448.0,427.0
50,YDH-0215S,21,21641,1792.0,752.0,515.0,389.0
50,YDH-0215S,22,19592,0.0,0.0,962.0,946.5
50,YDH-0215S,22,19593,962.0,0.0,962.0,701.0
50,YDH-0215S,22,20866,0.0,946.5,514.0,212.5
50,YDH-0215S,22,20108,514.0,946.5,372.5,212.5
50,YDH-0215S,22,20634,886.5,946.5,372.5,212.5
50,YDH-0215S,22,20089,1259.0,946.5,362.5,212.5
50,YDH-0215S,22,22912,1621.5,946.5,362.5,212.5
50,YDH-0215S,22,22500,0.0,1159.0,490.5,52.5
50,YDH-0215S,22,22331,490.5,1159.0,471.0,52.5
50,YDH-0215S,22,19402,961.5,1159.0,383.5,52.5
50,YDH-0215S,22,22851,1345.0,1159.0,383.5,52.5
50,YDH-0215S,23,21528,0.0,0.0,962.0,598.0
50,YDH-0215S,23,20915,962.0,0.0,910.0,539.5
50,YDH-0215S,23,21223,1872.0,0.0,541.0,444.5
50,YDH-0215S,23,22664,0.0,598.0,982.0,518.0
50,YDH-0215S,23,19815,982.0,598.0,863.0,498.0
50,YDH-0215S,23,20863,1845.0,598.0,510.0,501.5
50,YDH-0215S,23,22400,0.0,1116.0,2395.0,80.0
50,YDH-0215S,24,21301,0.0,0.0,388.0,238.0
50,YDH-0215S,24,21899,388.0,0.0,388.0,238.0
50,YDH-0215S,24,22030,776.0,0.0,388.0,238.0
50,YDH-0215S,24,23269,1164.0,0.0,388.0,238.0
50,YDH-0215S,24,19517,1552.0,0.0,541.0,218.0
50,YDH-0215S,24,22224,2093.0,0.0,298.0,218.0
50,YDH-0215S,24,21324,0.0,238.0,612.5,192.0
50,YDH-0215S,24,21604,612.5,238.0,612.5,192.0
50,YDH-0215S,24,22408,1225.0,238.0,612.5,192.0
50,YDH-0215S,24,21172,0.0,430.0,751.0,436.0
50,YDH-0215S,24,19288,751.0,430.0,718.5,395.0
50,YDH-0215S,24,18932,0.0,866.0,555.5,132.5
50,YDH-0215S,24,19642,555.5,866.0,555.5,132.5
50,YDH-0215S,24,20101,1111.0,866.0,555.5,132.5
50,YDH-0215S,24,23401,1666.5,866.0,555.5,132.5
50,YDH-0215S,24,21047,0.0,998.5,541.0,207.5
50,YDH-0215S,24,20680,541.0,998.5,398.0,207.5
50,YDH-0215S,24,22736,939.0,998.5,298.0,207.5
50,YDH-0215S,24,19258,1237.0,998.5,281.0,172.5
50,YDH-0215S,24,22321,1518.0,998.5,281.0,172.5
50,YDH-0215S,24,23402,1799.0,998.5,281.0,172.5
50,YDH-0215S,25,23309,0.0,0.0,1190.0,134.0
50,YDH-0215S,25,21967,1190.0,0.0,530.0,134.0
50,YDH-0215S,25,23241,0.0,134.0,901.0,108.0
50,YDH-0215S,25,19974,901.0,134.0,547.5,108.0
50,YDH-0215S,25,20519,1448.5,134.0,528.0,108.0
50,YDH-0215S,25,22108,0.0,242.0,1938.0,88.0
50,YDH-0215S,25,19417,0.0,330.0,338.0,118.0
50,YDH-0215S,25,20052,338.0,330.0,338.0,118.0
50,YDH-0215S,25,22137,676.0,330.0,338.0,118.0
50,YDH-0215S,25,23369,1014.0,330.0,338.0,118.0
50,YDH-0215S,25,22448,0.0,448.0,288.0,158.0
50,YDH-0215S,25,23118,288.0,448.0,288.0,158.0
50,YDH-0215S,25,23138,576.0,448.0,288.0,158.0
50,YDH-0215S,25,23333,0.0,606.0,612.5,192.0
50,YDH-0215S,25,21963,0.0,798.0,853.0,92.5
50,YDH-0215S,25,20398,853.0,798.0,385.0,92.5
50,YDH-0215S,25,21883,1238.0,798.0,1108.0,88.0
50,YDH-0215S,25,19055,0.0,890.5,1175.0,80.0
50,YDH-0215S,25,23281,1175.0,890.5,338.0,78.0
50,YDH-0215S,25,20866,0.0,970.5,514.0,212.5
50,YDH-0218SD,0,19842,0.0,0.0,876.0,575.0
50,YDH-0218SD,0,21315,876.0,0.0,876.0,575.0
50,YDH-0218SD,0,22200,0.0,575.0,876.0,575.0
50,YDH-0218SD,0,22340,876.0,575.0,876.0,575.0
50,YDH-0218SD,0,20810,0.0,1150.0,1804.0,68.0
50,YDH-0218SD,1,20644,0.0,0.0,982.0,557.0
50,YDH-0218SD,1,20980,0.0,557.0,751.0,507.0
50,YDH-0218SD,1,23273,751.0,557.0,751.0,488.0
50,YDH-0218SD,1,22563,1502.0,557.0,750.0,430.0
50,YDH-0218SD,1,19610,0.0,1064.0,1228.0,148.0
50,YDH-0218SD,1,20113,1228.0,1064.0,380.0,86.0
50,YDH-0218SD,1,20849,1608.0,1064.0,380.0,86.0
50,YDH-0218SD,2,19789,0.0,0.0,1056.5,488.0
50,YDH-0218SD,2,22756,1056.5,0.0,953.0,485.0
50,YDH-0218SD,2,23060,0.0,488.0,953.0,485.0
50,YDH-0218SD,2,20325,953.0,488.0,953.0,487.0
50,YDH-0218SD,2,22595,1906.0,488.0,488.0,364.5
50,YDH-0218SD,2,22665,0.0,976.0,1687.0,118.0
50,YDH-0218SD,2,21295,0.0,1094.0,1938.0,86.0
50,YDH-0218SD,2,22208,1938.0,1094.0,380.0,84.0
50,YDH-0218SD,3,20498,0.0,0.0,953.0,487.0
50,YDH-0218SD,3,20343,953.0,0.0,751.0,488.0
50,YDH-0218SD,3,22036,0.0,488.0,2438.0,348.0
50,YDH-0218SD,3,19236,0.0,836.0,2408.0,328.0
50,YDH-0218SD,3,20259,0.0,1164.0,751.0,53.0
50,YDH-0218SD,4,23116,0.0,0.0,2408.0,328.0
50,YDH-0218SD,4,19050,0.0,328.0,762.0,327.0
50,YDH-0218SD,4,21923,762.0,328.0,762.0,327.0
50,YDH-0218SD,4,22272,0.0,656.0,1938.0,86.0
50,YDH-0218SD,4,21093,1938.0,656.0,380.0,85.0
50,YDH-0218SD,4,20607,0.0,742.0,1707.0,58.0
50,YDH-0218SD,4,21508,1707.0,742.0,400.0,58.0
50,YDH-0218SD,4,19752,2107.0,742.0,324.0,58.0
50,YDH-0218SD,4,18764,0.0,800.0,1958.0,58.0
50,YDH-0218SD,4,19522,1958.0,800.0,400.0,58.0
50,YDH-0218SD,4,21873,0.0,858.0,1958.0,58.0
50,YDH-0218SD,4,19835,1958.0,858.0,400.0,58.0
50,YDH-0218SD,4,19302,0.0,916.0,2318.0,58.0
50,YDH-0218SD,4,22804,0.0,974.0,2298.0,58.0
50,YDH-0218SD,4,20027,0.0,1032.0,1248.0,58.0
50,YDH-0218SD,4,23410,1248.0,1032.0,1018.0,58.0
50,YDH-0218SD,4,19093,0.0,1090.0,1824.0,58.0
50,YDH-0218SD,4,20199,1824.0,1090.0,400.0,58.0
50,YDH-0218SD,4,19323,0.0,1148.0,998.0,58.0
50,YDH-0218SD,4,21722,998.0,1148.0,344.0,58.0
50,YDH-0225S,0,18790,0.0,0.0,1198.0,598.0
50,YDH-0225S,0,21560,0.0,598.0,732.0,577.5
50,YDH-0225S,0,21785,732.0,598.0,732.0,577.5
50,YDH-0225S,0,21975,1464.0,598.0,732.0,577.5
50,YDH-0225S,1,19962,0.0,0.0,1798.0,548.0
50,YDH-0225S,1,20888,0.0,548.0,734.0,547.0
50,YDH-0225S,1,23099,734.0,548.0,978.0,448.0
50,YDH-0225S,1,19469,0.0,1096.0,1938.0,88.0
50,YDH-0225S,2,22722,0.0,0.0,1911.5,448.0
50,YDH-0225S,2,20947,0.0,448.0,1498.0,448.0
50,YDH-0225S,2,22388,1498.0,448.0,576.5,338.0
50,YDH-0225S,2,21020,0.0,896.0,1237.5,280.0
50,YDH-0225S,2,21502,1237.5,896.0,1148.0,279.0
50,YDH-0225S,3,21411,0.0,0.0,1237.5,280.0
50,YDH-0225S,3,22049,1237.5,0.0,1148.0,279.0
50,YDH-0225S,3,19125,0.0,280.0,755.0,279.0
50,YDH-0225S,3,22667,755.0,280.0,687.0,279.0
50,YDH-0225S,3,21553,1442.0,280.0,498.0,279.0
50,YDH-0225S,3,20889,0.0,560.0,547.0,134.0
50,YDH-0225S,3,21210,547.0,560.0,547.0,134.0
50,YDH-0225S,3,22695,1094.0,560.0,1108.0,88.0
50,YDH-0225S,3,19913,0.0,694.0,1558.0,88.0
50,YDH-0225S,3,20514,1558.0,694.0,270.0,48.0
50,YDH-0225S,3,21076,1828.0,694.0,270.0,48.0
50,YDH-0225S,3,21282,0.0,782.0,1558.0,88.0
50,YDH-0225S,3,19469,0.0,870.0,1938.0,88.0
50,YDH-0235S,0,20784,0.0,0.0,2028.0,597.0
50,YDH-0235S,0,18796,0.0,597.0,734.0,595.0
50,YDH-0235S,0,19622,734.0,597.0,734.0,595.0
50,YDH-0235S,0,23417,1468.0,597.0,734.0,298.0
50,5-0218S,0,22299,0.0,0.0,979.5,495.0
50,5-0218S,0,23157,979.5,0.0,979.5,495.0
50,5-0218S,0,20319,0.0,495.0,734.0,495.0
50,5-0218S,0,21897,734.0,495.0,734.0,495.0
50,5-0218S,0,20133,1468.0,495.0,464.5,431.0
50,5-0218S,0,20802,1932.5,495.0,464.5,431.0
50,5-0218S,0,18901,0.0,990.0,636.5,205.5
50,5-0218S,0,21435,636.5,990.0,636.5,205.5
50,5-0218S,0,22808,1273.0,990.0,636.5,205.5
50,5-0218S,1,21658,0.0,0.0,1290.5,466.0
50,5-0218S,1,19435,1290.5,0.0,629.5,466.0
50,5-0218S,1,21338,0.0,466.0,554.5,464.5
50,5-0218S,1,23318,554.5,466.0,554.5,464.5
50,5-0218S,1,19976,1109.0,466.0,554.5,466.0
50,5-0218S,1,22286,1663.5,466.0,744.0,445.0
50,5-0218S,1,23427,0.0,932.0,636.5,205.5
50,5-0218S,2,19471,0.0,0.0,2324.0,445.0
50,5-0218S,2,21640,0.0,445.0,2324.0,445.0
50,5-0218S,2,18799,0.0,890.0,552.0,121.5
50,5-0218S,2,21623,552.0,890.0,552.0,121.5
50,5-0218S,2,19731,1104.0,890.0,464.5,121.5
50,5-0218S,2,23429,1568.5,890.0,464.5,121.5
50,5-0218S,2,23427,0.0,1011.5,636.5,205.5
50,5-0218S,3,19655,0.0,0.0,744.0,445.0
50,5-0218S,3,20530,744.0,0.0,744.0,445.0
50,5-0218S,3,20958,1488.0,0.0,744.0,445.0
50,5-0218S,3,20812,0.0,445.0,744.0,415.0
50,5-0218S,3,18799,0.0,860.0,552.0,121.5
50,5-0218S,3,21623,0.0,981.5,552.0,121.5
50,5-0218S,4,20382,0.0,0.0,367.0,365.0
50,5-0218S,4,21231,367.0,0.0,367.0,365.0
50,5-0218S,4,22805,734.0,0.0,367.0,365.0
50,5-0218S,4,22972,1101.0,0.0,367.0,365.0
50,5-0218S,4,18955,1468.0,0.0,366.0,365.0
50,5-0218S,4,19655,0.0,365.0,744.0,445.0
50,5-0218S,4,19731,0.0,810.0,464.5,121.5
50,5-0218S,4,23429,0.0,931.5,464.5,121.5
50,XXB-0218SD,0,18890,0.0,0.0,2394.0,490.5
50,XXB-0218SD,0,19714,0.0,490.5,2394.0,490.5
50,XXB-0218SD,1,22145,0.0,0.0,2394.0,490.5
50,XXB-0218SD,1,22244,0.0,490.5,2394.0,490.5
50,SRBW-0218S,0,20214,0.0,0.0,509.0,398.5
50,SRBW-0218S,0,20480,509.0,0.0,509.0,398.5
50,SRBW-0218S,0,21425,1018.0,0.0,734.0,386.5
50,SRBW-0218S,0,18995,0.0,398.5,575.5,303.5
50,SRBW-0218S,0,19498,575.5,398.5,434.5,303.5
50,SRBW-0218S,0,20623,1010.0,398.5,434.0,303.5
50,SRBW-0218S,0,22976,1444.0,398.5,434.5,301.0
50,SRBW-0218S,0,20320,1878.5,398.5,434.0,301.0
50,SRBW-0218S,0,19635,0.0,702.0,332.0,230.0
50,SRBW-0218S,0,20452,332.0,702.0,332.0,230.0
50,SRBW-0218S,0,22793,664.0,702.0,332.0,230.0
50,CBZP-0218S,0,21825,0.0,0.0,558.0,475.0
50,CBZP-0218S,0,21894,558.0,0.0,558.0,475.0
50,CBZP-0218S,0,19004,0.0,475.0,559.0,337.0
50,CBZP-0218S,0,21847,559.0,475.0,559.0,337.0
50,CBZP-0218S,0,20241,0.0,812.0,475.0,300.0
50,XXB-0218S,0,19670,0.0,0.0,1798.0,471.0
50,XXB-0218S,0,20110,1798.0,0.0,526.0,471.0
50,XXB-0218S,0,22215,0.0,471.0,2329.0,467.0
50,XXB-0218S,1,23131,0.0,0.0,2329.0,467.0
50,XXB-0218S,1,19964,0.0,467.0,494.0,416.8
50,XXB-0218S,1,20585,494.0,467.0,494.0,416.8
50,XXB-0218S,1,22622,988.0,467.0,494.0,416.8
50,XXB-0218S,1,23305,1482.0,467.0,494.0,416.8
50,XXB-0218S,2,20049,0.0,0.0,1317.0,395.0
50,XXB-0218S,2,19111,1317.0,0.0,1022.0,395.0
50,XXB-0218S,2,22874,0.0,395.0,1317.0,395.0
50,XXB-0218S,2,20466,1317.0,395.0,1022.0,395.0
50,XXB-0218S,2,19964,0.0,790.0,494.0,416.8
50,YDBS-0225S,0,20484,0.0,0.0,1748.0,598.0
50,YDBS-0225S,0,23177,0.0,598.0,1748.0,598.0
50,YDBS-0225S,1,19163,0.0,0.0,708.0,597.0
50,YDBS-0225S,1,19845,708.0,0.0,708.0,597.0
50,YDBS-0225S,1,20484,0.0,597.0,1748.0,598.0
50,QKQ-0218S,0,19585,0.0,0.0,2329.0,427.5
50,QKQ-0218S,0,19867,0.0,427.5,2329.0,427.5
50,QKQ-0218S,1,19171,0.0,0.0,1798.0,427.5
50,QKQ-0218S,1,20060,1798.0,0.0,526.0,427.5
50,QKQ-0218S,1,22996,0.0,427.5,1798.0,427.5
50,QKQ-0218S,1,23217,1798.0,427.5,526.0,427.5
50,PGBL-0418S,0,22006,0.0,0.0,786.5,484.0
50,PGBL-0418S,0,19360,786.5,0.0,843.0,378.0
50,PGBL-0418S,0,19427,0.0,484.0,843.0,377.0
50,PGBL-0418S,0,22581,843.0,484.0,843.0,377.0
50,GGXK-0418SD,0,19475,0.0,0.0,2429.5,384.5
50,GGXK-0418SD,0,23313,0.0,384.5,2429.5,384.5
50,YSH-0218S,0,19495,0.0,0.0,2364.0,455.0
50,YSH-0218S,0,19629,0.0,455.0,2364.0,455.0
50,5-0218SD,0,20227,0.0,0.0,1428.5,355.0
50,5-0218SD,0,19545,1428.5,0.0,720.0,355.0
50,5-0218SD,0,21243,0.0,355.0,1428.5,355.0
50,5-0218SD,0,22351,1428.5,355.0,720.0,355.0
50,5-0218SD,0,23034,0.0,710.0,1428.5,355.0
50,5-0218SD,0,23310,1428.5,710.0,720.0,355.0
50,5-0218SD,1,19991,0.0,0.0,365.0,319.0
